station_id,station_name,month,year,mean_ice_thickness
A1,A1,1,1996,31.333333333333332
A1,A1,2,1996,44.0
A1,A1,2,1997,36.0
A1,A1,2,2000,51.0
A1,A1,3,1996,33.0
A1,A1,3,1997,38.0
A1,A1,3,2000,35.0
A10,A10,1,1996,35.0
A10,A10,2,1996,45.75
A10,A10,3,1996,36.0
A2,A2,1,1996,33.666666666666664
A2,A2,2,1996,45.333333333333336
A2,A2,3,1996,30.0
A3,A3,1,1996,30.333333333333332
A3,A3,2,1996,34.5
A3,A3,2,1997,33.0
A3,A3,2,1998,27.5
A3,A3,2,2000,31.0
A3,A3,3,1996,22.0
A3,A3,3,1997,37.0
A3,A3,3,2000,22.0
A7,A7,1,1996,34.0
A7,A7,2,1996,52.0
A7,A7,2,1997,36.0
A7,A7,2,1998,43.5
A7,A7,2,2000,41.0
A7,A7,3,1996,39.666666666666664
A7,A7,3,1997,41.0
A7,A7,3,2000,35.0
A8,A8,1,1996,36.0
A8,A8,2,1996,52.25
A8,A8,2,1997,32.5
A8,A8,2,1998,38.5
A8,A8,2,2000,41.0
A8,A8,3,1996,45.666666666666664
A8,A8,3,1997,36.0
A8,A8,3,2000,36.0
B2,B2,3,2000,37.0
B4,B4,2,1996,20.0
B4,B4,2,1998,25.0
B4,B4,3,2000,32.0
B5,B5,2,1998,38.0
B5,B5,3,2000,32.0
B8,B8,1,1996,34.5
B8,B8,2,1996,47.0
B8,B8,2,1997,41.0
B8,B8,2,1998,61.5
B8,B8,2,2000,43.0
B8,B8,3,1996,44.333333333333336
B8,B8,3,1997,46.0
B8,B8,3,2000,33.0
C1,C1,2,1997,39.0
C1,C1,2,1998,44.5
C1,C1,2,2000,41.0
C1,C1,3,1997,51.5
C1,C1,3,2000,35.0
D1,D1,2,1996,44.0
D1,D1,2,1998,28.0
D1,D1,3,1997,41.0
D1,D1,3,2000,23.0
D2,D2,2,1996,19.0
D2,D2,3,1997,33.0
D2,D2,3,2000,10.0
D3,D3,2,1996,30.0
D3,D3,3,1997,37.0
D4,D4,2,1996,35.0
D4,D4,3,1997,34.0
D6,D6,2,1996,8.0
D7,D7,2,1996,17.0
D7,D7,3,1997,50.0
E1,E1,2,1996,55.0
E1,E1,2,1998,45.0
E1,E1,3,1997,46.0
E2,E2,2,1996,36.0
E2,E2,3,1997,28.0
F1,F1,2,1996,34.0
F1,F1,3,1997,30.0
G1,G1,2,1996,47.0
G2,G2,2,1996,48.0
G2,G2,3,1997,31.0
LT1,ALERT LT1,1,1983,87.5
LT1,ALERT LT1,1,1984,126.25
LT1,ALERT LT1,1,1985,109.25
LT1,ALERT LT1,1,1986,131.6
LT1,ALERT LT1,1,1987,102.5
LT1,ALERT LT1,1,1988,122.66666666666667
LT1,ALERT LT1,1,1990,106.0
LT1,ALERT LT1,1,1991,125.5
LT1,ALERT LT1,1,1992,149.0
LT1,ALERT LT1,1,1993,156.6
LT1,ALERT LT1,1,1994,150.25
LT1,ALERT LT1,1,1995,148.5
LT1,ALERT LT1,1,1996,193.33333333333334
LT1,ALERT LT1,1,1997,109.75
LT1,ALERT LT1,1,1998,141.25
LT1,ALERT LT1,2,1983,114.66666666666667
LT1,ALERT LT1,2,1984,165.0
LT1,ALERT LT1,2,1985,135.5
LT1,ALERT LT1,2,1986,143.0
LT1,ALERT LT1,2,1987,123.25
LT1,ALERT LT1,2,1988,141.75
LT1,ALERT LT1,2,1990,128.0
LT1,ALERT LT1,2,1991,135.75
LT1,ALERT LT1,2,1993,173.25
LT1,ALERT LT1,2,1994,167.5
LT1,ALERT LT1,2,1995,171.75
LT1,ALERT LT1,2,1996,207.4
LT1,ALERT LT1,2,1997,136.25
LT1,ALERT LT1,2,1998,147.5
LT1,ALERT LT1,3,1983,136.66666666666666
LT1,ALERT LT1,3,1984,187.25
LT1,ALERT LT1,3,1985,161.0
LT1,ALERT LT1,3,1986,158.8
LT1,ALERT LT1,3,1987,139.25
LT1,ALERT LT1,3,1988,157.66666666666666
LT1,ALERT LT1,3,1991,163.25
LT1,ALERT LT1,3,1993,182.0
LT1,ALERT LT1,3,1994,187.4
LT1,ALERT LT1,3,1995,198.2
LT1,ALERT LT1,3,1996,213.75
LT1,ALERT LT1,3,1997,147.0
LT1,ALERT LT1,3,1998,165.25
LT1,ALERT LT1,3,2002,150.75
LT1,ALERT LT1,4,1983,162.4
LT1,ALERT LT1,4,1984,195.75
LT1,ALERT LT1,4,1985,180.5
LT1,ALERT LT1,4,1986,174.5
LT1,ALERT LT1,4,1987,161.75
LT1,ALERT LT1,4,1988,174.33333333333334
LT1,ALERT LT1,4,1991,178.0
LT1,ALERT LT1,4,1993,196.5
LT1,ALERT LT1,4,1994,204.75
LT1,ALERT LT1,4,1995,218.5
LT1,ALERT LT1,4,1996,221.75
LT1,ALERT LT1,4,1997,176.0
LT1,ALERT LT1,4,1999,184.25
LT1,ALERT LT1,5,1983,184.25
LT1,ALERT LT1,5,1984,218.5
LT1,ALERT LT1,5,1985,193.25
LT1,ALERT LT1,5,1986,180.0
LT1,ALERT LT1,5,1987,167.4
LT1,ALERT LT1,5,1988,177.5
LT1,ALERT LT1,5,1991,189.75
LT1,ALERT LT1,5,1992,192.5
LT1,ALERT LT1,5,1993,210.8
LT1,ALERT LT1,5,1994,213.0
LT1,ALERT LT1,5,1995,222.8
LT1,ALERT LT1,5,1996,235.5
LT1,ALERT LT1,5,1997,182.6
LT1,ALERT LT1,5,2000,212.33333333333334
LT1,ALERT LT1,6,1983,186.66666666666666
LT1,ALERT LT1,6,1984,214.33333333333334
LT1,ALERT LT1,6,1986,183.5
LT1,ALERT LT1,6,1988,179.0
LT1,ALERT LT1,6,1991,190.0
LT1,ALERT LT1,6,1992,200.5
LT1,ALERT LT1,6,1993,196.33333333333334
LT1,ALERT LT1,6,1994,218.0
LT1,ALERT LT1,6,1995,219.5
LT1,ALERT LT1,6,1996,238.33333333333334
LT1,ALERT LT1,6,1997,182.0
LT1,ALERT LT1,9,1982,21.0
LT1,ALERT LT1,9,1983,25.5
LT1,ALERT LT1,9,1986,29.0
LT1,ALERT LT1,9,1994,29.0
LT1,ALERT LT1,9,1995,160.66666666666666
LT1,ALERT LT1,10,1982,32.25
LT1,ALERT LT1,10,1983,48.25
LT1,ALERT LT1,10,1984,43.5
LT1,ALERT LT1,10,1985,66.0
LT1,ALERT LT1,10,1986,53.6
LT1,ALERT LT1,10,1987,55.2
LT1,ALERT LT1,10,1988,66.0
LT1,ALERT LT1,10,1990,46.666666666666664
LT1,ALERT LT1,10,1991,50.5
LT1,ALERT LT1,10,1992,116.0
LT1,ALERT LT1,10,1993,44.2
LT1,ALERT LT1,10,1994,55.5
LT1,ALERT LT1,10,1995,165.5
LT1,ALERT LT1,10,1996,32.0
LT1,ALERT LT1,11,1982,53.0
LT1,ALERT LT1,11,1983,72.25
LT1,ALERT LT1,11,1984,64.8
LT1,ALERT LT1,11,1985,86.0
LT1,ALERT LT1,11,1986,72.0
LT1,ALERT LT1,11,1987,82.33333333333333
LT1,ALERT LT1,11,1988,80.0
LT1,ALERT LT1,11,1989,78.0
LT1,ALERT LT1,11,1990,68.0
LT1,ALERT LT1,11,1991,81.0
LT1,ALERT LT1,11,1992,130.2
LT1,ALERT LT1,11,1993,85.25
LT1,ALERT LT1,11,1994,85.0
LT1,ALERT LT1,11,1995,172.0
LT1,ALERT LT1,11,1996,58.25
LT1,ALERT LT1,11,1997,96.25
LT1,ALERT LT1,12,1982,69.8
LT1,ALERT LT1,12,1983,101.6
LT1,ALERT LT1,12,1984,90.75
LT1,ALERT LT1,12,1985,111.25
LT1,ALERT LT1,12,1986,89.25
LT1,ALERT LT1,12,1987,110.0
LT1,ALERT LT1,12,1989,90.25
LT1,ALERT LT1,12,1990,105.0
LT1,ALERT LT1,12,1991,108.0
LT1,ALERT LT1,12,1992,139.0
LT1,ALERT LT1,12,1993,122.8
LT1,ALERT LT1,12,1994,117.2
LT1,ALERT LT1,12,1995,184.25
LT1,ALERT LT1,12,1996,80.75
LT1,ALERT LT1,12,1997,115.0
LT1,ALERT LT1,12,2001,100.0
PH1,INUKJUAK PH1,1,1983,107.25
PH1,INUKJUAK PH1,1,1984,143.5
PH1,INUKJUAK PH1,1,1985,138.0
PH1,INUKJUAK PH1,1,1986,89.0
PH1,INUKJUAK PH1,1,1987,127.4
PH1,INUKJUAK PH1,1,1988,84.2
PH1,INUKJUAK PH1,1,1989,101.75
PH1,INUKJUAK PH1,1,1990,150.0
PH1,INUKJUAK PH1,2,1983,159.75
PH1,INUKJUAK PH1,2,1984,190.0
PH1,INUKJUAK PH1,2,1985,172.25
PH1,INUKJUAK PH1,2,1986,129.25
PH1,INUKJUAK PH1,2,1987,153.5
PH1,INUKJUAK PH1,2,1988,118.75
PH1,INUKJUAK PH1,2,1989,164.25
PH1,INUKJUAK PH1,2,1990,179.75
PH1,INUKJUAK PH1,3,1983,203.75
PH1,INUKJUAK PH1,3,1984,221.8
PH1,INUKJUAK PH1,3,1985,214.4
PH1,INUKJUAK PH1,3,1986,164.75
PH1,INUKJUAK PH1,3,1987,166.25
PH1,INUKJUAK PH1,3,1988,146.0
PH1,INUKJUAK PH1,3,1989,188.0
PH1,INUKJUAK PH1,3,1990,213.0
PH1,INUKJUAK PH1,4,1983,227.2
PH1,INUKJUAK PH1,4,1984,239.75
PH1,INUKJUAK PH1,4,1985,212.5
PH1,INUKJUAK PH1,4,1986,186.25
PH1,INUKJUAK PH1,4,1987,177.75
PH1,INUKJUAK PH1,4,1988,126.2
PH1,INUKJUAK PH1,4,1989,216.75
PH1,INUKJUAK PH1,4,1990,231.5
PH1,INUKJUAK PH1,5,1982,158.0
PH1,INUKJUAK PH1,5,1983,242.5
PH1,INUKJUAK PH1,5,1984,226.5
PH1,INUKJUAK PH1,5,1985,228.2
PH1,INUKJUAK PH1,5,1986,173.5
PH1,INUKJUAK PH1,5,1987,201.2
PH1,INUKJUAK PH1,5,1988,118.25
PH1,INUKJUAK PH1,5,1989,218.75
PH1,INUKJUAK PH1,5,1990,230.25
PH1,INUKJUAK PH1,6,1985,186.0
PH1,INUKJUAK PH1,6,1987,176.0
PH1,INUKJUAK PH1,6,1989,172.0
PH1,INUKJUAK PH1,6,1990,183.0
PH1,INUKJUAK PH1,11,1986,43.0
PH1,INUKJUAK PH1,12,1982,68.66666666666667
PH1,INUKJUAK PH1,12,1983,96.5
PH1,INUKJUAK PH1,12,1984,69.75
PH1,INUKJUAK PH1,12,1985,39.0
PH1,INUKJUAK PH1,12,1986,91.75
PH1,INUKJUAK PH1,12,1987,61.333333333333336
PH1,INUKJUAK PH1,12,1988,70.5
PH1,INUKJUAK PH1,12,1989,78.8
Q01,P1 (MONTREAL) Q01,2,1996,33.0
Q02,P2 (BELOW BUOY M175) Q02,1,1996,46.0
Q02,P2 (BELOW BUOY M175) Q02,1,1997,42.0
Q02,P2 (BELOW BUOY M175) Q02,1,1998,40.0
Q02,P2 (BELOW BUOY M175) Q02,1,2000,30.0
Q02,P2 (BELOW BUOY M175) Q02,1,2001,37.5
Q02,P2 (BELOW BUOY M175) Q02,2,1995,41.0
Q02,P2 (BELOW BUOY M175) Q02,2,1996,62.0
Q02,P2 (BELOW BUOY M175) Q02,2,1997,45.5
Q02,P2 (BELOW BUOY M175) Q02,2,1998,41.0
Q02,P2 (BELOW BUOY M175) Q02,2,2000,43.333333333333336
Q02,P2 (BELOW BUOY M175) Q02,2,2001,50.0
Q02,P2 (BELOW BUOY M175) Q02,3,1995,53.0
Q05,P5 (N OF LE ST. OURS) Q05,1,1996,49.0
Q05,P5 (N OF LE ST. OURS) Q05,1,1997,42.0
Q05,P5 (N OF LE ST. OURS) Q05,1,1998,28.0
Q05,P5 (N OF LE ST. OURS) Q05,1,1999,31.5
Q05,P5 (N OF LE ST. OURS) Q05,1,2000,50.0
Q05,P5 (N OF LE ST. OURS) Q05,1,2001,54.666666666666664
Q05,P5 (N OF LE ST. OURS) Q05,2,1995,35.5
Q05,P5 (N OF LE ST. OURS) Q05,2,1996,67.0
Q05,P5 (N OF LE ST. OURS) Q05,2,1997,51.0
Q05,P5 (N OF LE ST. OURS) Q05,2,1998,37.0
Q05,P5 (N OF LE ST. OURS) Q05,2,1999,39.0
Q05,P5 (N OF LE ST. OURS) Q05,2,2000,53.0
Q05,P5 (N OF LE ST. OURS) Q05,2,2001,60.0
Q05,P5 (N OF LE ST. OURS) Q05,3,1995,50.0
Q05,P5 (N OF LE ST. OURS) Q05,3,1997,62.0
Q06,P6 (NW LAC ST. PIERRE) Q06,1,1995,22.0
Q06,P6 (NW LAC ST. PIERRE) Q06,1,1996,37.0
Q06,P6 (NW LAC ST. PIERRE) Q06,1,1997,30.0
Q06,P6 (NW LAC ST. PIERRE) Q06,1,1998,35.0
Q06,P6 (NW LAC ST. PIERRE) Q06,1,1999,60.333333333333336
Q06,P6 (NW LAC ST. PIERRE) Q06,1,2000,45.0
Q06,P6 (NW LAC ST. PIERRE) Q06,1,2001,30.0
Q06,P6 (NW LAC ST. PIERRE) Q06,2,1995,35.0
Q06,P6 (NW LAC ST. PIERRE) Q06,2,1996,61.666666666666664
Q06,P6 (NW LAC ST. PIERRE) Q06,2,1997,43.0
Q06,P6 (NW LAC ST. PIERRE) Q06,2,1998,42.0
Q06,P6 (NW LAC ST. PIERRE) Q06,2,1999,70.0
Q06,P6 (NW LAC ST. PIERRE) Q06,2,2000,50.0
Q06,P6 (NW LAC ST. PIERRE) Q06,2,2001,48.0
Q06,P6 (NW LAC ST. PIERRE) Q06,3,1995,51.0
Q06,P6 (NW LAC ST. PIERRE) Q06,3,1997,61.0
Q06,P6 (NW LAC ST. PIERRE) Q06,12,1995,27.0
Q06,P6 (NW LAC ST. PIERRE) Q06,12,2000,24.0
Q07,P7 (LAC ST. PIERRE) Q07,2,1996,70.0
Q08,P8 (LAC ST. PIERRE) Q08,2,1996,70.0
Q09,P9 (LAC ST. PIERRE) Q09,1,1995,28.0
Q09,P9 (LAC ST. PIERRE) Q09,1,1996,40.0
Q09,P9 (LAC ST. PIERRE) Q09,1,1997,33.0
Q09,P9 (LAC ST. PIERRE) Q09,1,1998,30.0
Q09,P9 (LAC ST. PIERRE) Q09,1,1999,35.666666666666664
Q09,P9 (LAC ST. PIERRE) Q09,1,2000,53.0
Q09,P9 (LAC ST. PIERRE) Q09,1,2001,44.0
Q09,P9 (LAC ST. PIERRE) Q09,2,1995,43.0
Q09,P9 (LAC ST. PIERRE) Q09,2,1996,67.33333333333333
Q09,P9 (LAC ST. PIERRE) Q09,2,1997,39.0
Q09,P9 (LAC ST. PIERRE) Q09,2,1998,72.0
Q09,P9 (LAC ST. PIERRE) Q09,2,1999,54.5
Q09,P9 (LAC ST. PIERRE) Q09,2,2000,67.0
Q09,P9 (LAC ST. PIERRE) Q09,2,2001,51.0
Q09,P9 (LAC ST. PIERRE) Q09,3,1997,59.0
Q09,P9 (LAC ST. PIERRE) Q09,12,1995,34.0
Q09,P9 (LAC ST. PIERRE) Q09,12,2000,36.0
Q10,P10 (YAMACHICHE BEND) Q10,1,1995,28.0
Q10,P10 (YAMACHICHE BEND) Q10,1,1996,40.0
Q10,P10 (YAMACHICHE BEND) Q10,1,1997,40.0
Q10,P10 (YAMACHICHE BEND) Q10,1,1998,50.0
Q10,P10 (YAMACHICHE BEND) Q10,1,1999,36.333333333333336
Q10,P10 (YAMACHICHE BEND) Q10,1,2000,43.0
Q10,P10 (YAMACHICHE BEND) Q10,1,2001,33.0
Q10,P10 (YAMACHICHE BEND) Q10,2,1995,42.0
Q10,P10 (YAMACHICHE BEND) Q10,2,1996,58.333333333333336
Q10,P10 (YAMACHICHE BEND) Q10,2,1997,52.0
Q10,P10 (YAMACHICHE BEND) Q10,2,1998,55.0
Q10,P10 (YAMACHICHE BEND) Q10,2,1999,54.5
Q10,P10 (YAMACHICHE BEND) Q10,2,2000,56.0
Q10,P10 (YAMACHICHE BEND) Q10,2,2001,46.0
Q10,P10 (YAMACHICHE BEND) Q10,12,1995,24.0
Q10,P10 (YAMACHICHE BEND) Q10,12,2000,25.0
Q11,P11 (LAC ST. PIERRE) Q11,1,1995,20.0
Q11,P11 (LAC ST. PIERRE) Q11,1,1996,29.0
Q11,P11 (LAC ST. PIERRE) Q11,1,1997,58.0
Q11,P11 (LAC ST. PIERRE) Q11,1,1998,75.0
Q11,P11 (LAC ST. PIERRE) Q11,1,1999,40.0
Q11,P11 (LAC ST. PIERRE) Q11,1,2000,46.0
Q11,P11 (LAC ST. PIERRE) Q11,1,2001,37.0
Q11,P11 (LAC ST. PIERRE) Q11,2,1995,40.5
Q11,P11 (LAC ST. PIERRE) Q11,2,1996,58.0
Q11,P11 (LAC ST. PIERRE) Q11,2,1997,60.5
Q11,P11 (LAC ST. PIERRE) Q11,2,1998,72.0
Q11,P11 (LAC ST. PIERRE) Q11,2,1999,64.5
Q11,P11 (LAC ST. PIERRE) Q11,2,2000,48.333333333333336
Q11,P11 (LAC ST. PIERRE) Q11,2,2001,46.0
Q11,P11 (LAC ST. PIERRE) Q11,12,1995,28.0
Q11,P11 (LAC ST. PIERRE) Q11,12,2000,32.0
Q14,P14 (GENTILLY) Q14,1,1997,46.0
Q14,P14 (GENTILLY) Q14,1,1998,100.0
Q14,P14 (GENTILLY) Q14,2,1997,58.5
Q14,P14 (GENTILLY) Q14,2,1998,41.0
Q14,P14 (GENTILLY) Q14,2,1999,72.0
Q15,P15 (BUOY D77) Q15,1,1996,56.0
Q15,P15 (BUOY D77) Q15,1,1997,35.0
Q15,P15 (BUOY D77) Q15,1,1998,40.0
Q15,P15 (BUOY D77) Q15,1,1999,47.0
Q15,P15 (BUOY D77) Q15,1,2000,46.0
Q15,P15 (BUOY D77) Q15,2,1995,28.0
Q15,P15 (BUOY D77) Q15,2,1996,57.5
Q15,P15 (BUOY D77) Q15,2,1997,46.5
Q15,P15 (BUOY D77) Q15,2,1998,35.0
Q15,P15 (BUOY D77) Q15,2,1999,68.0
Q15,P15 (BUOY D77) Q15,2,2000,49.0
Q15,P15 (BUOY D77) Q15,3,1995,42.0
Q15,P15 (BUOY D77) Q15,3,1997,70.0
Q15,P15 (BUOY D77) Q15,12,2000,43.0
Q17,P17 (BUOY D9) Q17,1,1996,39.0
Q17,P17 (BUOY D9) Q17,1,1999,26.0
Q17,P17 (BUOY D9) Q17,1,2000,36.5
Q17,P17 (BUOY D9) Q17,1,2001,34.0
Q17,P17 (BUOY D9) Q17,2,1996,67.0
Q17,P17 (BUOY D9) Q17,2,1997,35.0
Q17,P17 (BUOY D9) Q17,2,1998,48.0
Q17,P17 (BUOY D9) Q17,2,2000,50.0
Q17,P17 (BUOY D9) Q17,2,2001,55.0
Q17,P17 (BUOY D9) Q17,3,2001,68.5
Q17,P17 (BUOY D9) Q17,4,1997,41.0
Q18,P18 (PORTNEUF) Q18,1,1996,40.0
Q18,P18 (PORTNEUF) Q18,1,2000,39.0
Q18,P18 (PORTNEUF) Q18,1,2001,27.0
Q18,P18 (PORTNEUF) Q18,2,1996,64.0
Q18,P18 (PORTNEUF) Q18,2,1997,38.0
Q18,P18 (PORTNEUF) Q18,2,1998,58.0
Q18,P18 (PORTNEUF) Q18,2,2000,50.0
Q18,P18 (PORTNEUF) Q18,2,2001,53.0
Q18,P18 (PORTNEUF) Q18,3,2001,72.0
Q19,P19 (BUOY Q51) Q19,1,1996,38.0
Q19,P19 (BUOY Q51) Q19,1,2000,31.0
Q19,P19 (BUOY Q51) Q19,1,2001,32.0
Q19,P19 (BUOY Q51) Q19,2,1996,69.5
Q19,P19 (BUOY Q51) Q19,2,1998,52.0
Q19,P19 (BUOY Q51) Q19,2,2000,55.0
Q19,P19 (BUOY Q51) Q19,2,2001,43.0
Q19,P19 (BUOY Q51) Q19,3,2001,64.5
Q22,P22 (BEAUPORT) Q22,1,1996,49.0
Q22,P22 (BEAUPORT) Q22,1,2000,30.0
Q22,P22 (BEAUPORT) Q22,1,2001,26.0
Q22,P22 (BEAUPORT) Q22,2,1996,70.5
Q22,P22 (BEAUPORT) Q22,2,1997,64.0
Q22,P22 (BEAUPORT) Q22,2,1999,55.0
Q22,P22 (BEAUPORT) Q22,2,2000,55.0
Q22,P22 (BEAUPORT) Q22,2,2001,56.5
Q22,P22 (BEAUPORT) Q22,3,2001,92.0
Q35,P35 (GROS CACOUNA) Q35,1,1996,51.0
Q35,P35 (GROS CACOUNA) Q35,1,1997,33.0
Q35,P35 (GROS CACOUNA) Q35,1,1998,36.0
Q35,P35 (GROS CACOUNA) Q35,1,2000,26.0
Q35,P35 (GROS CACOUNA) Q35,1,2001,39.0
Q35,P35 (GROS CACOUNA) Q35,2,1995,59.0
Q35,P35 (GROS CACOUNA) Q35,2,1996,61.0
Q35,P35 (GROS CACOUNA) Q35,2,1998,48.0
Q35,P35 (GROS CACOUNA) Q35,2,2000,44.0
Q35,P35 (GROS CACOUNA) Q35,2,2001,51.0
Q35,P35 (GROS CACOUNA) Q35,12,2000,30.0
RQA,NICOLET (SITE A) RQA,1,1983,30.0
RQA,NICOLET (SITE A) RQA,1,1985,36.5
RQA,NICOLET (SITE A) RQA,1,1986,51.0
RQA,NICOLET (SITE A) RQA,2,1983,55.0
RQA,NICOLET (SITE A) RQA,2,1984,54.666666666666664
RQA,NICOLET (SITE A) RQA,2,1985,72.5
RQA,NICOLET (SITE A) RQA,2,1986,67.5
RQA,NICOLET (SITE A) RQA,3,1983,50.0
RQA,NICOLET (SITE A) RQA,3,1985,81.0
RQA,NICOLET (SITE A) RQA,3,1986,69.0
RQA,NICOLET (SITE A) RQA,12,1982,15.0
RQA,NICOLET (SITE A) RQA,12,1985,31.333333333333332
RQB,NICOLET (SITE B) RQB,1,1983,34.0
RQB,NICOLET (SITE B) RQB,1,1985,22.0
RQB,NICOLET (SITE B) RQB,1,1986,46.666666666666664
RQB,NICOLET (SITE B) RQB,2,1983,53.0
RQB,NICOLET (SITE B) RQB,2,1984,50.0
RQB,NICOLET (SITE B) RQB,2,1985,56.0
RQB,NICOLET (SITE B) RQB,2,1986,55.5
RQB,NICOLET (SITE B) RQB,3,1985,64.0
RQB,NICOLET (SITE B) RQB,3,1986,59.5
RQB,NICOLET (SITE B) RQB,12,1982,12.0
RQB,NICOLET (SITE B) RQB,12,1985,24.0
RQC,NICOLET (SITE C) RQC,1,1983,13.0
RQC,NICOLET (SITE C) RQC,1,1985,42.333333333333336
RQC,NICOLET (SITE C) RQC,1,1986,45.666666666666664
RQC,NICOLET (SITE C) RQC,2,1983,39.0
RQC,NICOLET (SITE C) RQC,2,1984,49.333333333333336
RQC,NICOLET (SITE C) RQC,2,1985,58.5
RQC,NICOLET (SITE C) RQC,2,1986,57.5
RQC,NICOLET (SITE C) RQC,3,1985,69.0
RQC,NICOLET (SITE C) RQC,3,1986,61.0
RQC,NICOLET (SITE C) RQC,12,1985,19.5
S02,P27 (OFF POINT AU BOEUF) S02,1,1995,35.0
S02,P27 (OFF POINT AU BOEUF) S02,1,1996,31.0
S02,P27 (OFF POINT AU BOEUF) S02,1,1998,22.5
S02,P27 (OFF POINT AU BOEUF) S02,1,1999,47.0
S02,P27 (OFF POINT AU BOEUF) S02,1,2000,22.0
S02,P27 (OFF POINT AU BOEUF) S02,1,2001,27.5
S02,P27 (OFF POINT AU BOEUF) S02,2,1995,32.5
S02,P27 (OFF POINT AU BOEUF) S02,2,1996,31.0
S02,P27 (OFF POINT AU BOEUF) S02,2,1997,30.0
S02,P27 (OFF POINT AU BOEUF) S02,2,1998,34.5
S02,P27 (OFF POINT AU BOEUF) S02,2,1999,36.0
S02,P27 (OFF POINT AU BOEUF) S02,2,2000,20.5
S02,P27 (OFF POINT AU BOEUF) S02,2,2001,39.0
S02,P27 (OFF POINT AU BOEUF) S02,3,1996,16.0
S02,P27 (OFF POINT AU BOEUF) S02,3,1997,40.0
S02,P27 (OFF POINT AU BOEUF) S02,3,1999,30.0
S02,P27 (OFF POINT AU BOEUF) S02,3,2001,53.0
S03,P26 (OFF CAP TRINITE) S03,1,1995,56.0
S03,P26 (OFF CAP TRINITE) S03,1,1996,46.0
S03,P26 (OFF CAP TRINITE) S03,1,1997,30.0
S03,P26 (OFF CAP TRINITE) S03,1,1998,35.0
S03,P26 (OFF CAP TRINITE) S03,1,1999,70.0
S03,P26 (OFF CAP TRINITE) S03,1,2000,28.0
S03,P26 (OFF CAP TRINITE) S03,1,2001,24.5
S03,P26 (OFF CAP TRINITE) S03,2,1995,74.0
S03,P26 (OFF CAP TRINITE) S03,2,1997,51.5
S03,P26 (OFF CAP TRINITE) S03,2,1998,43.5
S03,P26 (OFF CAP TRINITE) S03,2,1999,64.0
S03,P26 (OFF CAP TRINITE) S03,2,2000,42.0
S03,P26 (OFF CAP TRINITE) S03,2,2001,32.0
S03,P26 (OFF CAP TRINITE) S03,3,1996,59.0
S03,P26 (OFF CAP TRINITE) S03,3,1997,60.0
S03,P26 (OFF CAP TRINITE) S03,3,1998,50.0
S03,P26 (OFF CAP TRINITE) S03,3,1999,28.0
S03,P26 (OFF CAP TRINITE) S03,3,2002,54.0
S04,P25 (OFF CAP ROUGE) S04,1,1995,46.0
S04,P25 (OFF CAP ROUGE) S04,1,1996,60.5
S04,P25 (OFF CAP ROUGE) S04,1,1997,32.0
S04,P25 (OFF CAP ROUGE) S04,1,1998,44.0
S04,P25 (OFF CAP ROUGE) S04,1,1999,63.0
S04,P25 (OFF CAP ROUGE) S04,1,2000,28.0
S04,P25 (OFF CAP ROUGE) S04,1,2001,39.5
S04,P25 (OFF CAP ROUGE) S04,2,1995,72.0
S04,P25 (OFF CAP ROUGE) S04,2,1996,71.0
S04,P25 (OFF CAP ROUGE) S04,2,1997,61.0
S04,P25 (OFF CAP ROUGE) S04,2,1998,57.0
S04,P25 (OFF CAP ROUGE) S04,2,1999,80.0
S04,P25 (OFF CAP ROUGE) S04,2,2000,44.0
S04,P25 (OFF CAP ROUGE) S04,2,2001,56.5
S04,P25 (OFF CAP ROUGE) S04,3,1996,93.0
S04,P25 (OFF CAP ROUGE) S04,3,1997,62.0
S04,P25 (OFF CAP ROUGE) S04,3,1998,70.0
S04,P25 (OFF CAP ROUGE) S04,3,1999,82.0
S04,P25 (OFF CAP ROUGE) S04,3,2002,81.0
S06,P23 (BAIE DES HA! HA!) S06,1,1995,58.0
S06,P23 (BAIE DES HA! HA!) S06,1,1996,56.5
S06,P23 (BAIE DES HA! HA!) S06,1,1997,38.0
S06,P23 (BAIE DES HA! HA!) S06,1,1998,34.5
S06,P23 (BAIE DES HA! HA!) S06,1,1999,54.0
S06,P23 (BAIE DES HA! HA!) S06,1,2000,35.0
S06,P23 (BAIE DES HA! HA!) S06,1,2001,49.0
S06,P23 (BAIE DES HA! HA!) S06,2,1995,80.5
S06,P23 (BAIE DES HA! HA!) S06,2,1996,74.0
S06,P23 (BAIE DES HA! HA!) S06,2,1997,63.5
S06,P23 (BAIE DES HA! HA!) S06,2,1998,60.0
S06,P23 (BAIE DES HA! HA!) S06,2,1999,75.0
S06,P23 (BAIE DES HA! HA!) S06,2,2000,65.0
S06,P23 (BAIE DES HA! HA!) S06,2,2001,62.5
S06,P23 (BAIE DES HA! HA!) S06,3,1996,81.0
S06,P23 (BAIE DES HA! HA!) S06,3,1997,65.0
S06,P23 (BAIE DES HA! HA!) S06,3,1998,72.0
S06,P23 (BAIE DES HA! HA!) S06,3,1999,75.0
S06,P23 (BAIE DES HA! HA!) S06,3,2002,70.0
S06,P23 (BAIE DES HA! HA!) S06,12,2000,28.0
S07,P28 (ANSE A PELLETIER) S07,1,1995,26.0
S07,P28 (ANSE A PELLETIER) S07,1,1996,42.0
S07,P28 (ANSE A PELLETIER) S07,1,1997,38.0
S07,P28 (ANSE A PELLETIER) S07,1,1998,27.5
